线路,行别,站区,隧道名称,锚段号,杆号,跨距,公里标,导高,拉出值,结构类型,GPS经度,GPS纬度
西环线,上行,乐化普速场-生米,,,582,45,14.757,6450,300,,,
西环线,上行,乐化普速场-生米,,,580,45,14.712,6450,300,,,
西环线,上行,乐化普速场-生米,,,578,48.28,14.667,6450,300,硬锚,,
西环线,上行,乐化普速场-生米,,,576,55,14.619,6450,300,转换柱,,
西环线,上行,乐化普速场-生米,,,574,55,14.564,6450,300/100,中心柱,,
西环线,上行,乐化普速场-生米,,,572,55,14.509,6450,300,转换柱,,
西环线,上行,乐化普速场-生米,,,570,55,14.454,6450,300,锚柱,,
西环线,上行,乐化普速场-生米,,,568,55,14.399,6450,300,,,
西环线,上行,乐化普速场-生米,,,566,50,14.344,6450,300,,,
西环线,上行,乐化普速场-生米,,,564,45,14.294,6450,300,,,
西环线,上行,乐化普速场-生米,,,562,45,14.249,6450,300,,,
西环线,上行,乐化普速场-生米,,,560,43.16,14.204,6450,300,,,
西环线,上行,乐化普速场-生米,,,558,43.16,14.161,6450,300,,,
西环线,上行,乐化普速场-生米,,,556,24.7,14.117,6450,300,,,
西环线,上行,乐化普速场-生米,,,554,34.75,14.093,6450,300,,,
西环线,上行,乐化普速场-生米,,,552,43.16,14.058,6450,300,,,
西环线,上行,乐化普速场-生米,,,550,47,14.015,6450,300,,,
西环线,上行,乐化普速场-生米,,,548,40,13.968,6450,300,,,
西环线,上行,乐化普速场-生米,,,546,40,13.928,6450,300,,,
西环线,上行,乐化普速场-生米,,,544,40,13.888,6450,300,,,
西环线,上行,乐化普速场-生米,,,542,40,13.848,6450,300,,,
西环线,上行,乐化普速场-生米,,,540,40,13.808,6450,300,,,
西环线,上行,乐化普速场-生米,,,538,40,13.768,6450,300,,,
西环线,上行,乐化普速场-生米,,,536,40,13.728,6450,300,,,
西环线,上行,乐化普速场-生米,,,534,40,13.688,6450,300,吸上线,,
西环线,上行,乐化普速场-生米,,,532,40,13.648,6450,300,,,
西环线,上行,乐化普速场-生米,,,530,45,13.608,6450,300,,,
西环线,上行,乐化普速场-生米,,,528,48,13.563,6450,300,,,
西环线,上行,乐化普速场-生米,,,526,44,13.515,6450,300,,,
西环线,上行,乐化普速场-生米,,,524,46,13.471,6450,300,锚柱,,
西环线,上行,乐化普速场-生米,,,522,40,13.425,6450,300,转换柱,,
西环线,上行,乐化普速场-生米,,,520,40,13.385,6450,300/150,中心柱,,
西环线,上行,乐化普速场-生米,,,518,33,13.345,6450,150,锚柱,,
西环线,上行,乐化普速场-生米,,,516,40,13.312,6450,150,锚柱,,
西环线,上行,乐化普速场-生米,,,514,40,13.272,6450,300/150,中心柱,,
西环线,上行,乐化普速场-生米,,,512,44.05,13.232,6450,300,转换柱,,
西环线,上行,乐化普速场-生米,,,510,40,13.188,6450,300,硬锚,,
西环线,上行,乐化普速场-生米,,,508,32.89,13.148,6450,300,,,
西环线,上行,乐化普速场-生米,,,506,32.77,13.115,6450,100,,,
西环线,上行,乐化普速场-生米,,,504,32.72,13.082,6450,300,,,
西环线,上行,乐化普速场-生米,,,502,32.72,13.049,6450,300,,,
西环线,上行,乐化普速场-生米,,,500,32.72,13.017,6450,300,,,
西环线,上行,乐化普速场-生米,,,498,32.72,12.984,6450,300,,,
西环线,上行,乐化普速场-生米,,,496,32.72,12.951,6450,300,,,
西环线,上行,乐化普速场-生米,,,494,32.72,12.918,6450,300,,,
西环线,上行,乐化普速场-生米,,,492,32.72,12.886,6450,300,,,
西环线,上行,乐化普速场-生米,,,490,32.72,12.853,6450,300,,,
西环线,上行,乐化普速场-生米,,,488,32.72,12.82,6450,300,,,
西环线,上行,乐化普速场-生米,,,486,32.71,12.788,6450,300,,,
西环线,上行,乐化普速场-生米,,,484,32.7,12.755,6450,300,,,
西环线,上行,乐化普速场-生米,,,482,45.47,12.722,6450,300,,,
西环线,上行,乐化普速场-生米,,,480,35,12.677,6450,300,,,
西环线,上行,乐化普速场-生米,,,478,40,12.642,6450,300,锚柱,,
西环线,上行,乐化普速场-生米,,,476,45,12.602,6450,300,转换柱,,
西环线,上行,乐化普速场-生米,,,474,50,12.557,6450,300/100,中心柱,,
西环线,上行,乐化普速场-生米,,,472,50,12.507,6450,300,转换柱,,
西环线,上行,乐化普速场-生米,,,470,50,12.457,6450,300,锚柱,,
西环线,上行,乐化普速场-生米,,,468,50,12.407,6450,300,,,
西环线,上行,乐化普速场-生米,,,466,55,12.357,6450,300,,,
西环线,上行,乐化普速场-生米,,,464,55,12.302,6450,300,,,
西环线,上行,乐化普速场-生米,,,462,55,12.247,6450,300,,,
西环线,上行,乐化普速场-生米,,,460,50,12.192,6450,300,,,
西环线,上行,乐化普速场-生米,,,458,55,12.142,6450,300,,,
西环线,上行,乐化普速场-生米,,,456,55,12.087,6450,300,,,
西环线,上行,乐化普速场-生米,,,454,50,12.032,6450,300,,,
西环线,上行,乐化普速场-生米,,,452,50,11.982,6450,300,,,
西环线,上行,乐化普速场-生米,,,450,55,11.932,6450,300,,,
西环线,上行,乐化普速场-生米,,,448,50,11.877,6450,300,,,
西环线,上行,乐化普速场-生米,,,446,55,11.827,6450,300,,,
西环线,上行,乐化普速场-生米,,,444,55,11.772,6450,300,,,
西环线,上行,乐化普速场-生米,,,442,50,11.717,6450,300,,,
西环线,上行,乐化普速场-生米,,,440,50,11.667,6450,300,,,
西环线,上行,乐化普速场-生米,,,438,55,11.617,6450,200,,,
西环线,上行,乐化普速场-生米,,,436,55,11.562,6450,300,,,
西环线,上行,乐化普速场-生米,,,434,50,11.507,6450,300,,,
西环线,上行,乐化普速场-生米,,,432,50,11.457,6450,300,,,
西环线,上行,乐化普速场-生米,,,430,50,11.407,6450,300,,,
西环线,上行,乐化普速场-生米,,,428,55,11.357,6450,300,,,
西环线,上行,乐化普速场-生米,,,426,55,11.302,6450,300,,,
西环线,上行,乐化普速场-生米,,,424,55,11.247,6450,300,,,
西环线,上行,乐化普速场-生米,,,422,55,11.192,6450,300,,,
西环线,上行,乐化普速场-生米,,,420,55,11.137,6450,300,锚柱,,
西环线,上行,乐化普速场-生米,,,418,50,11.082,6450,300,转换柱,,
西环线,上行,乐化普速场-生米,,,416,55,11.032,6450,300/100,中心柱,,
西环线,上行,乐化普速场-生米,,,414,55,10.977,6450,300,转换柱,,
西环线,上行,乐化普速场-生米,,,412,50,10.922,6450,300,锚柱,,
西环线,上行,乐化普速场-生米,,,410,52,10.872,6450,300,吸上线,,
西环线,上行,乐化普速场-生米,,,408,50.31,10.82,6450,300,,,
西环线,上行,乐化普速场-生米,,,406,55,10.769,6450,300,,,
西环线,上行,乐化普速场-生米,,,404,55,10.714,6450,300,,,
西环线,上行,乐化普速场-生米,,,402,55,10.659,6450,300,,,
西环线,上行,乐化普速场-生米,,,400,55,10.604,6450,300,,,
西环线,上行,乐化普速场-生米,,,398,54.7,10.549,6450,300,,,
西环线,上行,乐化普速场-生米,,,396,54.05,10.495,6450,300,,,
西环线,上行,乐化普速场-生米,,,394,32.7,10.441,6450,300,,,
西环线,上行,乐化普速场-生米,,,392,32.7,10.408,6450,300,,,
西环线,上行,乐化普速场-生米,,,390,32.7,10.375,6450,300,,,
西环线,上行,乐化普速场-生米,,,388,32.7,10.343,6450,300,,,
西环线,上行,乐化普速场-生米,,,386,32.7,10.31,6450,300,,,
西环线,上行,乐化普速场-生米,,,384,32.7,10.277,6450,300,,,
西环线,上行,乐化普速场-生米,,,382,32.7,10.244,6450,300,,,
西环线,上行,乐化普速场-生米,,,380,32.7,10.212,6450,300,,,
西环线,上行,乐化普速场-生米,,,378,32.7,10.179,6450,300,,,
西环线,上行,乐化普速场-生米,,,376,32.7,10.146,6450,300,,,
西环线,上行,乐化普速场-生米,,,374,32.7,10.114,6450,300,,,
西环线,上行,乐化普速场-生米,,,372,32.71,10.081,6450,300,,,
西环线,上行,乐化普速场-生米,,,370,32.72,10.048,6450,300,,,
西环线,上行,乐化普速场-生米,,,368,32.72,10.016,6450,300,,,
西环线,上行,乐化普速场-生米,,,366,32.72,9.983,6450,300,,,
西环线,上行,乐化普速场-生米,,,364,32.72,9.95,6450,300,,,
西环线,上行,乐化普速场-生米,,,362,32.96,9.917,6450,300,,,
西环线,上行,乐化普速场-生米,,,360,32.77,9.884,6450,300,,,
西环线,上行,乐化普速场-生米,,,358,38,9.852,6450,300,,,
西环线,上行,乐化普速场-生米,,,356,44.95,9.814,6450,300,,,
西环线,上行,乐化普速场-生米,,,354,55,9.769,6450,300,锚柱,,
西环线,上行,乐化普速场-生米,,,352,50,9.714,6450,300,转换柱,,
西环线,上行,乐化普速场-生米,,,350,50,9.664,6450,300/100,中心柱,,
西环线,上行,乐化普速场-生米,,,348,55,9.614,6450,300,转换柱,,
西环线,上行,乐化普速场-生米,,,346,50,9.559,6450,300,锚柱,,
西环线,上行,乐化普速场-生米,,,344,50,9.509,6450,300,,,
西环线,上行,乐化普速场-生米,,,342,50,9.459,6450,300,,,
西环线,上行,乐化普速场-生米,,,340,50,9.409,6450,300,,,
西环线,上行,乐化普速场-生米,,,338,50,9.359,6450,300,,,
西环线,上行,乐化普速场-生米,,,336,50,9.309,6450,300,,,
西环线,上行,乐化普速场-生米,,,334,50,9.259,6450,300,,,
西环线,上行,乐化普速场-生米,,,332,55,9.209,6450,300,,,
西环线,上行,乐化普速场-生米,,,330,55,9.154,6450,300,,,
西环线,上行,乐化普速场-生米,,,328,55,9.099,6450,300,,,
西环线,上行,乐化普速场-生米,,,326,55,9.044,6450,300,,,
西环线,上行,乐化普速场-生米,,,324,55,8.989,6450,300,,,
西环线,上行,乐化普速场-生米,,,322,50,8.934,6450,300,,,
西环线,上行,乐化普速场-生米,,,320,50,8.884,6450,300,,,
西环线,上行,乐化普速场-生米,,,318,55,8.834,6450,300,,,
西环线,上行,乐化普速场-生米,,,316,50,8.779,6450,300,,,
西环线,上行,乐化普速场-生米,,,314,55,8.729,6450,300,,,
西环线,上行,乐化普速场-生米,,,312,55,8.674,6450,300,,,
西环线,上行,乐化普速场-生米,,,310,55,8.619,6450,300,锚柱,,
西环线,上行,乐化普速场-生米,,,308,50.24,8.564,6450,300,转换柱,,
西环线,上行,乐化普速场-生米,,,306,45,8.513,6450,300/100,中心柱,,
西环线,上行,乐化普速场-生米,,,304,45,8.468,6450,300,转换柱,,
西环线,上行,乐化普速场-生米,,,302,50,8.423,6450,300,锚柱,,
西环线,上行,乐化普速场-生米,,,300,35.7,8.373,6450,50,,,
西环线,上行,乐化普速场-生米,,,298,41.3,8.338,6450,300,,,
西环线,上行,乐化普速场-生米,,,296,32.76,8.296,6450,300,,,
西环线,上行,乐化普速场-生米,,,294,32.72,8.264,6450,300,,,
西环线,上行,乐化普速场-生米,,,292,32.72,8.231,6450,300,,,
西环线,上行,乐化普速场-生米,,,290,32.73,8.198,6450,300,,,
西环线,上行,乐化普速场-生米,,,288,32.74,8.166,6450,300,,,
西环线,上行,乐化普速场-生米,,,286,32.74,8.133,6450,300,,,
西环线,上行,乐化普速场-生米,,,284,32.74,8.1,6450,300,,,
西环线,上行,乐化普速场-生米,,,282,32.74,8.067,6450,300,,,
西环线,上行,乐化普速场-生米,,,280,32.74,8.035,6450,300,,,
西环线,上行,乐化普速场-生米,,,278,32.74,8.002,6450,300,,,
西环线,上行,乐化普速场-生米,,,276,32.74,7.969,6450,300,,,
西环线,上行,乐化普速场-生米,,,274,32.74,7.936,6450,300,,,
西环线,上行,乐化普速场-生米,,,272,32.74,7.904,6450,300,,,
西环线,上行,乐化普速场-生米,,,270,32.74,7.871,6450,300,,,
西环线,上行,乐化普速场-生米,,,268,32.74,7.838,6450,300,,,
西环线,上行,乐化普速场-生米,,,266,32.73,7.805,6450,300,,,
西环线,上行,乐化普速场-生米,,,264,32.7,7.773,6450,300,,,
西环线,上行,乐化普速场-生米,,,262,32.7,7.74,6450,300,,,
西环线,上行,乐化普速场-生米,,,260,32.7,7.707,6450,300,,,
西环线,上行,乐化普速场-生米,,,258,32.7,7.675,6450,300,,,
西环线,上行,乐化普速场-生米,,,256,32.7,7.642,6450,300,,,
西环线,上行,乐化普速场-生米,,,254,32.7,7.609,6450,300,,,
西环线,上行,乐化普速场-生米,,,252,32.7,7.576,6450,300,,,
西环线,上行,乐化普速场-生米,,,250,32.7,7.544,6450,300,,,
西环线,上行,乐化普速场-生米,,,248,32.7,7.511,6450,300,,,
西环线,上行,乐化普速场-生米,,,246,32.7,7.478,6450,300,,,
西环线,上行,乐化普速场-生米,,,244,32.7,7.446,6450,300,,,
西环线,上行,乐化普速场-生米,,,242,45.75,7.413,6450,300,,,
西环线,上行,乐化普速场-生米,,,240,40,7.367,6450,300,,,
西环线,上行,乐化普速场-生米,,,238,42,7.327,6450,300,,,
西环线,上行,乐化普速场-生米,,,236,47,7.285,6450,300,,,
西环线,上行,乐化普速场-生米,,,234,55,7.238,6450,300,锚柱,,
西环线,上行,乐化普速场-生米,,,232,50,7.183,6450,300,转换柱,,
西环线,上行,乐化普速场-生米,,,230,50,7.133,6450,300/100,中心柱,,
西环线,上行,乐化普速场-生米,,,228,55,7.083,6450,300,转换柱,,
西环线,上行,乐化普速场-生米,,,226,55,7.028,6450,300,锚柱,,
西环线,上行,乐化普速场-生米,,,224,50,6.973,6450,300,,,
西环线,上行,乐化普速场-生米,,,222,45.97,6.923,6450,300,,,
西环线,上行,乐化普速场-生米,,,220,45,6.877,6450,300,,,
西环线,上行,乐化普速场-生米,,,218,45,6.832,6450,300,,,
西环线,上行,乐化普速场-生米,,,216,45,6.787,6450,300,,,
西环线,上行,乐化普速场-生米,,,214,45,6.742,6450,300,,,
西环线,上行,乐化普速场-生米,,,212,44.42,6.697,6450,300,,,
西环线,上行,乐化普速场-生米,,,210,44.42,6.653,6450,300,,,
西环线,上行,乐化普速场-生米,,,208,40.98,6.612,6450,300,,,
西环线,上行,乐化普速场-生米,,,206,45.1,6.567,6450,300,,,
西环线,上行,乐化普速场-生米,,,204,47.37,6.519,6450,300,,,
西环线,上行,乐化普速场-生米,,,202,55.19,6.464,6450,300,,,
西环线,上行,乐化普速场-生米,,,200,45.73,6.419,6450,300,,,
西环线,上行,乐化普速场-生米,,,198,50,6.369,6450,300,,,
西环线,上行,乐化普速场-生米,,,196,41.8,6.327,6450,300,,,
西环线,上行,乐化普速场-生米,,,194,43.29,6.284,6450,300,,,
西环线,上行,乐化普速场-生米,,,192,40,6.244,6450,300,,,
西环线,上行,乐化普速场-生米,,,190,40.19,6.204,6450,300,,,
西环线,上行,乐化普速场-生米,,,188,45,6.159,6450,300,,,
西环线,上行,乐化普速场-生米,,,186,40,6.119,6450,300,,,
西环线,上行,乐化普速场-生米,,,184,45,6.074,6450,300,,,
西环线,上行,乐化普速场-生米,,,182,45,6.029,6450,300,锚柱,,
西环线,上行,乐化普速场-生米,,,180,39.4,5.99,6450,300,转换柱,,
西环线,上行,乐化普速场-生米,,,178,42.1,5.948,6450,300/100,中心柱,,
西环线,上行,乐化普速场-生米,,,176,45.38,5.902,6450,300,转换柱,,
西环线,上行,乐化普速场-生米,,,174,45,5.857,6450,150,锚柱,,
西环线,上行,乐化普速场-生米,,,172,50,5.807,6450,150,,,
西环线,上行,乐化普速场-生米,,,170,55,5.752,6450,150,,,
西环线,上行,乐化普速场-生米,,,168,55,5.697,6450,150,,,
西环线,上行,乐化普速场-生米,,,166,50,5.647,6450,150,,,
西环线,上行,乐化普速场-生米,,,164,45,5.602,6450,150,,,
西环线,上行,乐化普速场-生米,,,162,45.04,5.557,6450,150,,,
西环线,上行,乐化普速场-生米,,,160,44,5.513,6450,150,吸上线,,
西环线,上行,乐化普速场-生米,,,158,42.85,5.47,6450,150,,,
西环线,上行,乐化普速场-生米,,,156,44,5.426,6450,150,,,
西环线,上行,乐化普速场-生米,,,154,33.2,5.393,6450,150,,,
西环线,上行,乐化普速场-生米,,,152,32.7,5.36,6450,150,,,
西环线,上行,乐化普速场-生米,,,150,32.7,5.328,6450,150,,,
西环线,上行,乐化普速场-生米,,,148,32.7,5.295,6450,150,,,
西环线,上行,乐化普速场-生米,,,146,32.7,5.262,6450,150,,,
西环线,上行,乐化普速场-生米,,,144,32.7,5.23,6450,150,,,
西环线,上行,乐化普速场-生米,,,142,32.7,5.197,6450,150,,,
西环线,上行,乐化普速场-生米,,,140,32.7,5.164,6450,150,,,
西环线,上行,乐化普速场-生米,,,138,32.7,5.131,6450,150,,,
西环线,上行,乐化普速场-生米,,,136,32.7,5.099,6450,150,,,
西环线,上行,乐化普速场-生米,,,134,32.7,5.066,6450,150,,,
西环线,上行,乐化普速场-生米,,,132,32.7,5.033,6450,150,,,
西环线,上行,乐化普速场-生米,,,130,32.7,5.001,6450,150,,,
西环线,上行,乐化普速场-生米,,,128,32.7,4.968,6450,150,,,
西环线,上行,乐化普速场-生米,,,126,32.7,4.935,6450,150,,,
西环线,上行,乐化普速场-生米,,,124,32.7,4.902,6450,150,,,
西环线,上行,乐化普速场-生米,,,122,32.7,4.87,6450,300,,,
西环线,上行,乐化普速场-生米,,,120,32.7,4.837,6450,300,,,
西环线,上行,乐化普速场-生米,,,118,32.7,4.804,6450,300,,,
西环线,上行,乐化普速场-生米,,,116,32.7,4.772,6450,300,,,
西环线,上行,乐化普速场-生米,,,114,32.7,4.739,6450,300,,,
西环线,上行,乐化普速场-生米,,,112,32.7,4.706,6450,300,,,
西环线,上行,乐化普速场-生米,,,110,32.7,4.674,6450,300,,,
西环线,上行,乐化普速场-生米,,,108,32.7,4.641,6450,300,锚柱,,
西环线,上行,乐化普速场-生米,,,106,32.7,4.608,6450,300,转换柱,,
西环线,上行,乐化普速场-生米,,,104,32.7,4.575,6450,300/100,中心柱,,
西环线,上行,乐化普速场-生米,,,102,32.7,4.543,6450,300/100,中心柱,,
西环线,上行,乐化普速场-生米,,,100,32.7,4.51,6450,300,转换柱,,
西环线,上行,乐化普速场-生米,,,98,32.7,4.477,6450,300,锚柱,,
西环线,上行,乐化普速场-生米,,,96,32.7,4.445,6450,300,,,
西环线,上行,乐化普速场-生米,,,94,32.7,4.412,6450,300,,,
西环线,上行,乐化普速场-生米,,,92,32.6,4.379,6450,300,,,
西环线,上行,乐化普速场-生米,,,90,24.8,4.355,6450,300,,,
西环线,上行,乐化普速场-生米,,,88,35.38,4.319,6450,300,,,
西环线,上行,乐化普速场-生米,,,86,50,4.269,6450,300,,,
西环线,上行,乐化普速场-生米,,,84,55,4.214,6450,300,,,
西环线,上行,乐化普速场-生米,,,82,50,4.164,6450,300,,,
西环线,上行,乐化普速场-生米,,,80,45,4.119,6450,300,,,
西环线,上行,乐化普速场-生米,,,78,45,4.074,6450,300,,,
西环线,上行,乐化普速场-生米,,,76,50,4.024,6450,300,,,
西环线,上行,乐化普速场-生米,,,74,50,3.974,6450,300,,,
西环线,上行,乐化普速场-生米,,,72,55,3.919,6450,300,,,
西环线,上行,乐化普速场-生米,,,70,55,3.864,6450,300,,,
西环线,上行,乐化普速场-生米,,,68,50,3.814,6450,300,,,
西环线,上行,乐化普速场-生米,,,66,50,3.764,6450,300,,,
西环线,上行,乐化普速场-生米,,,64,50,3.714,6450,300,,,
西环线,上行,乐化普速场-生米,,,62,55,3.659,6450,300,,,
西环线,上行,乐化普速场-生米,,,60,55,3.604,6450,300,,,
西环线,上行,乐化普速场-生米,,,58,55,3.549,6450,300,,,
西环线,上行,乐化普速场-生米,,,56,55,3.494,6450,300,,,
西环线,上行,乐化普速场-生米,,,54,55,3.439,6450,300,,,
西环线,上行,乐化普速场-生米,,,52,55,3.384,6450,300,,,
西环线,上行,乐化普速场-生米,,,50,55,3.329,6450,300,锚柱,,
西环线,上行,乐化普速场-生米,,,48,50,3.279,6450,300,转换柱,,
西环线,上行,乐化普速场-生米,,,46,50,3.229,6450,300/150,中心柱,,
西环线,上行,乐化普速场-生米,,,44,50,3.179,6450,300,转换柱,,
西环线,上行,乐化普速场-生米,,,42,50,3.129,6450,300,锚柱,,
西环线,上行,乐化普速场-生米,,,40,51.77,3.077,6450,300,,,
西环线,上行,乐化普速场-生米,,,38,40,3.037,6450,300,,,
西环线,上行,乐化普速场-生米,,,36,40,2.997,6450,150,,,
西环线,上行,乐化普速场-生米,,,34,55,2.942,6450,200,,,
西环线,上行,乐化普速场-生米,,,32,50,2.892,6450,250,,,
西环线,上行,乐化普速场-生米,,,30,55,2.837,6450,250,,,
西环线,上行,乐化普速场-生米,,,28,50,2.787,6450,250,吸上线,,
西环线,上行,乐化普速场-生米,,,26,53.63,2.734,6450,250,,,
西环线,上行,乐化普速场-生米,,,24,55,2.679,6450,250,,,
西环线,上行,乐化普速场-生米,,,22,50,2.629,6450,250,,,
西环线,上行,乐化普速场-生米,,,20,55,2.584,6450,200,,,
西环线,上行,乐化普速场-生米,,,18,50,2.534,6450,150,,,
西环线,上行,乐化普速场-生米,,,16,50,2.484,6450,150,,,
西环线,上行,乐化普速场-生米,,,14,67.56,2.424,6450,150,,,
西环线,上行,乐化普速场-生米,,,12,50,2.372,6450,150,,,
西环线,上行,乐化普速场-生米,,,10,54.44,2.317,6450,150,,,
西环线,上行,乐化普速场-生米,,,8,50,2.252,6450,150,,,
西环线,上行,乐化普速场-生米,,,6,70,2.194,6450,150,,,
西环线,上行,乐化普速场-生米,,,4,50,2.128,6450,150,,,
西环线,上行,乐化普速场-生米,,,2,55,2.074,6450,150,,,
西环线,上行,乐化普速场-生米,,,Z72,50,2.035,6450,150,,,
西环线,上行,乐化普速场-生米,,,Z70,50,1.975,6450,150,,,
西环线,上行,乐化普速场-生米,,,Z68,50,1.925,6450,150,,,
西环线,上行,乐化普速场-生米,,,Z66,50,1.873,6450,150,锚柱,,
西环线,上行,乐化普速场-生米,,,Z64,50,1.82,6450,300,转换柱,,
西环线,上行,乐化普速场-生米,,,Z62,50,1.768,6450,300,转换柱,,
西环线,上行,乐化普速场-生米,,,Z60,55,1.718,6450,300,锚柱,,
西环线,上行,乐化普速场-生米,,,Z58,55,1.668,6450,300,,,
西环线,上行,乐化普速场-生米,,,Z56,55,1.619,6450,300,,,
西环线,上行,乐化普速场-生米,,,Z54,60,1.567,6450,300,,,
西环线,上行,乐化普速场-生米,,,Z52,60,1.497,6450,300,,,
西环线,上行,乐化普速场-生米,,,Z50,60,1.443,6450,300,,,
西环线,上行,乐化普速场-生米,,,Z48,55,1.393,6450,300,,,
西环线,上行,乐化普速场-生米,,,Z46,55,1.343,6450,300,,,
西环线,上行,乐化普速场-生米,,,Z44,50,1.293,6450,300,,,
西环线,上行,乐化普速场-生米,,,Z42,55,1.243,6450,300,,,
西环线,上行,乐化普速场-生米,,,Z40,51.77,1.192,6450,300,,,
西环线,上行,乐化普速场-生米,,,Z38,50,1.147,6450,100,,,
西环线,上行,乐化普速场-生米,,,Z36,50,1.102,6450,250,,,
西环线,上行,乐化普速场-生米,,,Z34,50,1.059,6450,250,,,
西环线,上行,乐化普速场-生米,,,Z32,55,1.007,6450,250,,,
西环线,上行,乐化普速场-生米,,,Z30,55,0.957,6450,250,,,
西环线,上行,乐化普速场-生米,,,Z28,55,0.893,6450,250,吸上线,,
西环线,上行,乐化普速场-生米,,,Z26,55,0.837,6450,250,,,
西环线,上行,乐化普速场-生米,,,Z24,50,0.783,6450,300,,,
西环线,上行,乐化普速场-生米,,,Z22,50,0.733,6450,300,锚柱,,
西环线,上行,乐化普速场-生米,,,Z20,48.8,0.683,6450,200,,,
西环线,上行,乐化普速场-生米,,,Z18,50,0.633,6450,225/225,锚柱,,
西环线,上行,乐化普速场-生米,,,Z16,2.5,0.585,6450,700,,,
西环线,上行,乐化普速场-生米,,,Z14,50,0.583,6450,200/650,,,
西环线,上行,乐化普速场-生米,,,Z12,50,0.538,6450,225/225,锚柱（棘轮补偿）,,
西环线,上行,乐化普速场-生米,,,Z10,50,0.486,6450,200,,,
西环线,上行,乐化普速场-生米,,,Z08,50,0.435,6450,300,锚柱,,
西环线,上行,乐化普速场-生米,,,Z06,50,0.385,6450,300,,,
西环线,上行,乐化普速场-生米,,,Z04,55,0.328,6450,300,,,
西环线,上行,乐化普速场-生米,,,Z02,55,0.279,6450,300,,,
西环线,上行,乐化普速场,,,,,,,,,,
